config,identity,path,is_masked_truth,is_genuine,mask_detector_says_masked,routed_mode,top_similarity,top_match
fusion_max,zhangguoli,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\zhangguoli\1_1_1.jpg,True,True,False,both,0.3297852873802185,chenkun
fusion_max,Carlos_Moya,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Carlos_Moya\Carlos_Moya_0012.jpg,False,False,False,both,0.15130123496055603,liuxiang
fusion_max,wangyu,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\wangyu\0_0_wangyu_0164.jpg,False,True,False,both,0.46196240186691284,wuzhenyu
fusion_max,zhangjingjing,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\zhangjingjing\1_0_zhangjingjing_0014.jpg,False,True,False,both,0.41120460629463196,jingbairan
fusion_max,linxinru,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\linxinru\0_0_linxinru_0135.jpg,False,True,False,both,0.5016037821769714,linxinru
fusion_max,qiuze,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\qiuze\1_0_qiuze_0011.jpg,False,True,False,both,0.6461423635482788,qiuze
fusion_max,zhangshaohan,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\zhangshaohan\1_0_zhangshaohan_0144.jpg,False,True,False,both,0.44382795691490173,zhangshaohan
fusion_max,Jimmy_Smits,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Jimmy_Smits\Jimmy_Smits_0001.jpg,False,False,False,both,0.1877635419368744,huangzhongkun
fusion_max,xieanqi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\xieanqi\1_0_xieanqi_0048.jpg,False,True,False,both,0.41754835844039917,zhuowenxuan
fusion_max,hejiong,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\hejiong\0_0_3.jpg,True,True,True,both,0.3421775698661804,lixirui
fusion_max,zhaoyihuan,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\zhaoyihuan\0_0_1.jpg,True,True,True,both,0.4676550626754761,liuyifei
fusion_max,huangxiaoming,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\huangxiaoming\0_0_5.jpg,True,True,True,both,0.3211515247821808,lixiang
fusion_max,gongbeibi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\gongbeibi\0_0_gongbeibi_0071.jpg,False,True,False,both,0.48260122537612915,gongbeibi
fusion_max,liuxiang,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\liuxiang\1_0_liuxiang_0156.jpg,False,True,False,both,0.5376016497612,guojingfei
fusion_max,Roberto_Cercelletta,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Roberto_Cercelletta\Roberto_Cercelletta_0001.jpg,False,False,False,both,0.22342781722545624,tongliya
fusion_max,linyuan,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\linyuan\1_0_linyuan_0170.jpg,False,True,False,both,0.46887969970703125,tongliya
fusion_max,Nicanor_Duarte_Frutos,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Nicanor_Duarte_Frutos\Nicanor_Duarte_Frutos_0007.jpg,False,False,False,both,0.2637065649032593,zhangguoli
fusion_max,Zoran_Djindjic,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Zoran_Djindjic\Zoran_Djindjic_0001.jpg,False,False,False,both,0.1388196498155594,lanyingying
fusion_max,qiuze,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\qiuze\0_0_0.jpg,True,True,True,both,0.561363697052002,qiuze
fusion_max,chenxiang,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\chenxiang\0_0_1.jpg,True,True,True,both,0.35777807235717773,chenxiang
fusion_max,Sammy_Sosa,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Sammy_Sosa\Sammy_Sosa_0001.jpg,False,False,False,both,0.15849678218364716,liudehua
fusion_max,zhangluyi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\zhangluyi\1_0_zhangluyi_0047.jpg,False,True,False,both,0.6534512639045715,zhangluyi
fusion_max,Mel_Gibson,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Mel_Gibson\Mel_Gibson_0002.jpg,False,False,False,both,0.21354958415031433,chenjiaqi
fusion_max,liuyifei,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\liuyifei\0_0_0.jpg,True,True,True,both,0.41190165281295776,liuyifei
fusion_max,Ascencion_Barajas,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Ascencion_Barajas\Ascencion_Barajas_0001.jpg,False,False,False,both,0.177774578332901,liuruilin
fusion_max,Nicanor_Duarte_Frutos,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Nicanor_Duarte_Frutos\Nicanor_Duarte_Frutos_0011.jpg,False,False,False,both,0.25627756118774414,zhangguoli
fusion_max,Jason_Statham,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Jason_Statham\Jason_Statham_0001.jpg,False,False,False,both,0.1302040070295334,zhangtianai
fusion_max,Brandon_Lloyd,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Brandon_Lloyd\Brandon_Lloyd_0001.jpg,False,False,False,both,0.17163711786270142,jianailiang
fusion_max,jiangkaitong,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\jiangkaitong\0_0_4.jpg,True,True,False,both,0.3091120719909668,masichun
fusion_max,liuye,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\liuye\0_0_0.jpg,True,True,True,both,0.4931369423866272,liuye
fusion_max,Nicanor_Duarte_Frutos,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Nicanor_Duarte_Frutos\Nicanor_Duarte_Frutos_0001.jpg,False,False,False,both,0.21748465299606323,xiaozhan
fusion_max,Ian_McKellen,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Ian_McKellen\Ian_McKellen_0001.jpg,False,False,False,both,0.18292281031608582,ruanjingtian
fusion_max,Tommy_Amaker,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Tommy_Amaker\Tommy_Amaker_0001.jpg,False,False,False,both,0.16106979548931122,huangbo
fusion_max,maoxiaotong,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\maoxiaotong\0_0_19.jpg,True,True,True,both,0.35580962896347046,wangyuan
fusion_max,mali,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\mali\0_0_2.jpg,True,True,True,both,0.4882674217224121,mali
fusion_max,liusongren,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\liusongren\1_0_liusongren_0104.jpg,False,True,False,both,0.6008325815200806,liusongren
fusion_max,liuqianhan,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\liuqianhan\1_0_0.jpg,True,True,True,both,0.389115571975708,liuqianhan
fusion_max,jiangyiyi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\jiangyiyi\1_0_jiangyiyi_0067.jpg,False,True,False,both,0.40262630581855774,zhangxueying
fusion_max,matianyu,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\matianyu\1_0_matianyu_0069.jpg,False,True,False,both,0.6051818132400513,matianyu
fusion_max,jianailiang,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\jianailiang\1_0_1.jpg,True,True,True,both,0.24323123693466187,jiangkaitong
fusion_max,Bernard_Law,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Bernard_Law\Bernard_Law_0004.jpg,False,False,False,both,0.16764125227928162,huangbo
fusion_max,chenkun,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\chenkun\1_0_chenkun_0050.jpg,False,True,False,both,0.4848344922065735,chenkun
fusion_max,licaihua,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\licaihua\0_0_0.jpg,True,True,True,both,0.3364955186843872,licaihua
fusion_max,Bernard_Siegel,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Bernard_Siegel\Bernard_Siegel_0001.jpg,False,False,False,both,0.14533710479736328,chenjiaqi
fusion_max,Kifah_Ajouri,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Kifah_Ajouri\Kifah_Ajouri_0001.jpg,False,False,False,both,0.1626242697238922,huozun
fusion_max,guofucheng,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\guofucheng\1_0_6.jpg,True,True,True,both,0.3463589549064636,wangkai
fusion_max,wangkai,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\wangkai\0_0_0.jpg,True,True,True,both,0.3930422067642212,wangkai
fusion_max,wangzuxian,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\wangzuxian\0_0_16.jpg,True,True,True,both,0.3867385983467102,zhangtianai
fusion_max,tangwei,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\tangwei\0_0_0.jpg,True,True,True,both,0.3281397223472595,tangwei
fusion_max,Carlos_Moya,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Carlos_Moya\Carlos_Moya_0006.jpg,False,False,False,both,0.16184009611606598,jianghongbo
fusion_max,Martha_Lucia_Ramirez,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Martha_Lucia_Ramirez\Martha_Lucia_Ramirez_0001.jpg,False,False,False,both,0.2467624545097351,caiyilin
fusion_max,zhangzifeng,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\zhangzifeng\1_0_19.jpg,True,True,False,both,0.4193984866142273,zhangzifeng
fusion_max,caobingkun,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\caobingkun\0_0_11.jpg,True,True,True,both,0.4055090546607971,caobingkun
fusion_max,liuruilin,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\liuruilin\1_0_liuruilin_0293.jpg,False,True,False,both,0.5146563649177551,wangyuan
fusion_max,fengjianyu,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\fengjianyu\1_0_fengjianyu_0103.jpg,False,True,False,both,0.3099531829357147,yanyikuan
fusion_max,handongjun,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\handongjun\0_0_3.jpg,True,True,True,both,0.3894553780555725,zhengkai
fusion_max,shenmengchen,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\shenmengchen\0_0_13.jpg,True,True,True,both,0.2525829076766968,lixirui
fusion_max,zhangluyi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\zhangluyi\1_0_zhangluyi_0103.jpg,False,True,False,both,0.6163477897644043,zhangluyi
fusion_max,mali,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\mali\0_0_0.jpg,True,True,True,both,0.5451459884643555,mali
fusion_max,lufangsheng,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\lufangsheng\0_0_0.jpg,True,True,True,both,0.4313480257987976,lufangsheng
fusion_max,Zoran_Djindjic,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Zoran_Djindjic\Zoran_Djindjic_0004.jpg,False,False,False,both,0.13114017248153687,shaofeng
fusion_max,xuzheng,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\xuzheng\1_0_xuzheng_0059.jpg,False,True,False,both,0.43980687856674194,xuzheng
fusion_max,huojianhua,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\huojianhua\1_0_huojianhua_0128.jpg,False,True,False,both,0.4629639983177185,liuruilin
fusion_max,xietingfeng,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\xietingfeng\0_0_2.jpg,True,True,True,both,0.2854377329349518,xuhao
fusion_max,zhaoliying,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\zhaoliying\1_1_23.jpg,True,True,True,both,0.38272184133529663,xiongnaijin
fusion_max,zhangguoli,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\zhangguoli\1_0_zhangguoli_0139.jpg,False,True,False,both,0.5507221221923828,zhangguoli
fusion_max,guofucheng,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\guofucheng\1_0_guofucheng_0024.jpg,False,True,False,both,0.4781399965286255,guofucheng
fusion_max,liuqianhan,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\liuqianhan\1_0_liuqianhan_0032.jpg,False,True,False,both,0.5065343379974365,mowenwei
fusion_max,huashao,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\huashao\0_0_0.jpg,True,True,True,both,0.22446778416633606,caiguoqing
fusion_max,xiena,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\xiena\0_0_8.jpg,True,True,True,both,0.2525032162666321,xuhao
fusion_max,linxinru,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\linxinru\1_0_linxinru_0242.jpg,False,True,False,both,0.49112027883529663,linxinru
fusion_max,guanxiaotong,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\guanxiaotong\1_0_guanxiaotong_0016.jpg,False,True,False,both,0.41212576627731323,guanxiaotong
fusion_max,shuqi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\shuqi\1_0_shuqi_0023.jpg,False,True,False,both,0.529994785785675,xiongnaijin
fusion_max,lixirui,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\lixirui\1_0_0.jpg,True,True,True,both,0.30144232511520386,lvyi
fusion_max,songqian,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\songqian\1_0_17.jpg,True,True,True,both,0.36011841893196106,tongkeke
fusion_max,ruanjingtian,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\ruanjingtian\0_0_1.jpg,True,True,True,both,0.3658687472343445,jiangjinfu
fusion_max,liyifeng,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\liyifeng\1_0_liyifeng_0142.jpg,False,True,False,both,0.47581374645233154,liyifeng
fusion_max,yanni,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\yanni\0_0_13.jpg,True,True,True,both,0.23566395044326782,liusongren
fusion_max,caobingkun,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\caobingkun\1_0_caobingkun_0234.jpg,False,True,False,both,0.44730284810066223,caobingkun
fusion_max,chenfarong,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\chenfarong\1_0_chenfarong_0152.jpg,False,True,False,both,0.5322214365005493,chenfarong
fusion_max,yanni,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\yanni\1_0_yanni_0039.jpg,False,True,False,both,0.4501532316207886,mali
fusion_max,tongliya,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\tongliya\0_0_tongliya_0169.jpg,False,True,False,both,0.6388838291168213,tongliya
fusion_max,zhengkai,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\zhengkai\0_1_10.jpg,True,True,True,both,0.37002652883529663,huangxuan
fusion_max,huangbo,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\huangbo\0_0_0.jpg,True,True,True,both,0.4084174335002899,huangbo
fusion_max,hujing,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\hujing\0_0_33.jpg,True,True,True,both,0.4143829345703125,hujing
fusion_max,chenxiang,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\chenxiang\1_0_chenxiang_0002.jpg,False,True,False,both,0.4292030930519104,liyifeng
fusion_max,mowenwei,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\mowenwei\0_0_1.jpg,True,True,True,both,0.24266336858272552,liusongren
fusion_max,huangbo,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\huangbo\0_0_1.jpg,True,True,True,both,0.38332599401474,huangbo
fusion_max,masichun,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\masichun\1_0_masichun_0171.jpg,False,True,False,both,0.44564616680145264,masichun
fusion_max,caizhuoyan,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\caizhuoyan\1_0_caizhuoyan_0077.jpg,False,True,False,both,0.49761125445365906,gongbeibi
fusion_max,chenjiaqi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\chenjiaqi\0_0_0.jpg,True,True,True,both,0.29664215445518494,wangxiaomin
fusion_max,Ian_McKellen,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Ian_McKellen\Ian_McKellen_0003.jpg,False,False,False,both,0.17643806338310242,chenkun
fusion_max,shuqi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\shuqi\0_0_3.jpg,True,True,True,both,0.31987452507019043,zhouxun
fusion_max,Carlos_Moya,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Carlos_Moya\Carlos_Moya_0011.jpg,False,False,False,both,0.16908933222293854,caizhuoyan
fusion_max,linxinru,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\linxinru\0_0_9.jpg,True,True,True,both,0.320245623588562,linxinru
fusion_max,liuxiang,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\liuxiang\1_0_11.jpg,True,True,True,both,0.2888438105583191,liuxiang
fusion_max,xiongdailin,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\xiongdailin\1_0_xiongdailin_0027.jpg,False,True,False,both,0.5883896946907043,xiongdailin
fusion_max,lidaimo,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\lidaimo\1_0_lidaimo_0207.jpg,False,True,False,both,0.38674935698509216,lidaimo
fusion_max,Nicanor_Duarte_Frutos,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Nicanor_Duarte_Frutos\Nicanor_Duarte_Frutos_0008.jpg,False,False,False,both,0.22945398092269897,weidaxun
fusion_max,fengjianyu,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\fengjianyu\0_0_fengjianyu_0016.jpg,False,True,False,both,0.307451069355011,lvjiarong
fusion_max,Kenneth_Brill,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Kenneth_Brill\Kenneth_Brill_0001.jpg,False,False,False,both,0.14964008331298828,wangyu
fusion_max,panyueming,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\panyueming\0_0_0.jpg,True,True,True,both,0.2600700557231903,huangzhongkun
fusion_max,caiguoqing,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\caiguoqing\1_0_caiguoqing_0126.jpg,False,True,False,both,0.5705762505531311,caiguoqing
fusion_max,xiongdailin,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\xiongdailin\1_0_xiongdailin_0083.jpg,False,True,False,both,0.6826940178871155,xiongdailin
fusion_max,liuruilin,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\liuruilin\0_0_0.jpg,True,True,True,both,0.33230942487716675,liuxiang
fusion_max,masichun,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\masichun\0_0_4.png,True,True,True,both,0.4310860335826874,xuhao
fusion_max,Carlo_Ancelotti,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Carlo_Ancelotti\Carlo_Ancelotti_0001.jpg,False,False,False,both,0.17097896337509155,zhangjingjing
fusion_max,lanyingying,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\lanyingying\1_1_2.jpg,True,True,True,both,0.3749047517776489,lanyingying
fusion_max,sunyizhou,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\sunyizhou\0_0_sunyizhou_0046.jpg,False,True,False,both,0.5243880748748779,sunyizhou
fusion_max,xudongdong,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\xudongdong\1_0_xudongdong_0188.jpg,False,True,False,both,0.4324142038822174,xudongdong
fusion_max,huangxiaoming,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\huangxiaoming\1_0_huangxiaoming_0199.jpg,False,True,False,both,0.4263812303543091,jiangjinfu
fusion_max,gulinazha,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\gulinazha\0_0_gulinazha_0104.jpg,False,True,False,both,0.47816455364227295,wangxiaomin
fusion_max,chenyi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\chenyi\1_0_chenyi_0076.jpg,False,True,False,both,0.5605204105377197,chenyi
fusion_max,Zach_Safrin,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Zach_Safrin\Zach_Safrin_0001.jpg,False,False,False,both,0.14149533212184906,lvjiarong
fusion_max,Pascal_Rheaume,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Pascal_Rheaume\Pascal_Rheaume_0001.jpg,False,False,False,both,0.20242199301719666,xiongnaijin
fusion_max,jingbairan,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\jingbairan\1_0_jingbairan_0103.jpg,False,True,False,both,0.5064787864685059,jingbairan
fusion_max,zhangxueying,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\zhangxueying\0_0_1.jpg,True,True,True,both,0.3842821717262268,zhangxueying
fusion_max,xuzheng,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\xuzheng\0_0_11.jpg,True,True,False,both,0.2525537610054016,zhangguoli
fusion_max,huashao,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\huashao\0_0_huashao_0109.jpg,False,True,False,both,0.3796039819717407,zhangdanfeng
fusion_max,guojingjing,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\guojingjing\0_0_guojingjing_0005.jpg,False,True,False,both,0.4686123728752136,guojingjing
fusion_max,Carlo_Ancelotti,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Carlo_Ancelotti\Carlo_Ancelotti_0002.jpg,False,False,False,both,0.14564839005470276,mali
fusion_max,Keith_Bogans,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Keith_Bogans\Keith_Bogans_0002.jpg,False,False,False,both,0.15561597049236298,fengjianyu
fusion_max,fengjianyu,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\fengjianyu\0_0_0.jpg,True,True,True,both,0.2965296506881714,fengjianyu
fusion_max,zhangxueyou,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\zhangxueyou\0_0_0.jpg,True,True,True,both,0.4154609441757202,zhangxueyou
fusion_max,maoxiaotong,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\maoxiaotong\1_0_maoxiaotong_0037.jpg,False,True,False,both,0.4088079333305359,tongkeke
fusion_max,wulei,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\wulei\1_0_wulei_0131.jpg,False,True,False,both,0.5088208317756653,yanyikuan
fusion_max,gutianle,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\gutianle\0_1_6.jpg,True,True,True,both,0.3905550241470337,gutianle
fusion_max,gutianle,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\gutianle\1_0_gutianle_0124.jpg,False,True,False,both,0.5728063583374023,gutianle
fusion_max,liuqianhan,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\liuqianhan\1_0_liuqianhan_0255.jpg,False,True,False,both,0.5300392508506775,liuqianhan
fusion_max,huangzitao,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\huangzitao\0_0_11.jpg,True,True,False,both,0.38867294788360596,xuhao
fusion_max,Carlos_Moya,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Carlos_Moya\Carlos_Moya_0008.jpg,False,False,False,both,0.13979238271713257,zhaoliying
fusion_max,Rafeeuddin_Ahmed,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Rafeeuddin_Ahmed\Rafeeuddin_Ahmed_0001.jpg,False,False,False,both,0.14060364663600922,wangkai
fusion_max,zhouxun,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\zhouxun\0_0_zhouxun_0157.jpg,False,True,False,both,0.46814966201782227,wangou
fusion_max,zhaoyihuan,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\zhaoyihuan\0_0_0.jpg,True,True,True,both,0.4013291895389557,zhaoyihuan
fusion_max,wangou,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\wangou\1_0_wangou_0203.jpg,False,True,False,both,0.43882864713668823,daipeini
fusion_max,licaihua,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\licaihua\0_0_licaihua_0197.jpg,False,True,False,both,0.49243417382240295,licaihua
fusion_max,mowenwei,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\mowenwei\1_0_mowenwei_0050.jpg,False,True,False,both,0.4391159415245056,mowenwei
fusion_max,caobingkun,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\caobingkun\0_0_caobingkun_0198.jpg,False,True,False,both,0.5550582408905029,caobingkun
fusion_max,liusongren,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\liusongren\1_0_liusongren_0081.jpg,False,True,False,both,0.6217477917671204,liusongren
fusion_max,wulei,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\wulei\1_0_wulei_0069.jpg,False,True,False,both,0.40196138620376587,panyueming
fusion_max,guanxiaotong,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\guanxiaotong\0_0_29.jpg,True,True,True,both,0.27874961495399475,huangbo
fusion_max,yangzi,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\yangzi\0_0_25.jpg,True,True,True,both,0.2790905833244324,zhengkai
fusion_max,tongkeke,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_masked_face_dataset\tongkeke\0_0_3.jpg,True,True,True,both,0.7315682172775269,tongkeke
fusion_max,Tyrone_Medley,C:\Users\tahak\ogproject\adaptiveface\data\lfw\Tyrone_Medley\Tyrone_Medley_0001.jpg,False,False,False,both,0.14720270037651062,liuruilin
fusion_max,dingding,C:\Users\tahak\ogproject\adaptiveface\data\rmfd\AFDB_face_dataset\dingding\1_0_dingding_0011.jpg,False,True,False,both,0.39011552929878235,liuyifei
